week,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2026-17,-0.23301679470515696,0.977532470073325,0.09654495523221725,1.1277661415704578,134.0
2026-18,-0.03421416794196192,1.0385980770351955,0.018302870139575614,1.0416842500087713,168.0
2026-19,-0.04067768827752294,0.8827286201743478,0.12184324184339923,1.4285401901520924,231.0
2026-20,-0.03454113594251448,0.9193045368186621,-0.135871862345404,0.8082114571737601,259.0
2026-21,0.033928258639277876,0.9596536629185245,-0.03858458056265357,0.9359691510633623,225.0
2026-22,-0.01962590657513781,1.003629087151964,-0.019006804414192863,0.7641195297280501,218.0
2026-23,0.10660268285626096,1.0376314735849685,-0.028453204086430678,0.854301720350792,182.0
2026-24,0.16396534262080795,0.9085956605990416,0.040363013478957155,0.9384954887673318,156.0
2026-25,0.14251360667374263,1.001781217472372,0.1371183369289587,1.1060596619289658,171.0
2026-26,-0.008607740942263594,1.00583770734196,-0.002665735611265921,1.0084991433311141,146.0
2026-27,-0.007716576233028618,0.9834809303385622,0.010603007275179804,0.8791202606548917,83.0
2026-28,-0.3214083917063729,0.9346367975429898,-0.06089986268287279,0.5734271808254751,74.0
2026-29,0.09603477997018961,1.1223193331768224,-0.10856428012337702,0.6228780890252494,113.0
