,phrase,label,sentiment,subjectivity,language,count
Rassemblement national,Rassemblement national,ORG,0.02722222222222222,0.06666666666666668,fr,2
Autorité nationale des jeux,Autorité nationale des jeux,ORG,0.059375,0.0625,fr,2
Fatah,Fatah,ORG,0.14300000000000002,0.10700000000000001,fr,2
ministre de l’Intérieur,ministre de l’Intérieur,ORG,-0.03266666666666667,0.10833333333333334,fr,2
UNFP FC,UNFP FC,ORG,0.34285714285714286,0.12142857142857144,fr,2
ALP,ALP,ORG,0.01625,0.115625,fr,2
Groupe des sept,Groupe des sept,ORG,0.20124999999999998,0.16666666666666666,fr,2
ministre des Affaires étrangères pakistanais,ministre des Affaires étrangères pakistanais,ORG,0.07999999999999999,0.08666666666666667,fr,2
Télérama Paris,Télérama Paris,ORG,0.24999999999999997,-0.049999999999999996,fr,2
Patrouille de France,Patrouille de France,ORG,0.0,0.0,fr,2
La Banque eurasiatique de développement,La Banque eurasiatique de développement,ORG,0.24000000000000005,0.097,fr,2
ministère de la Santé,ministère de la Santé,ORG,0.12880952380952385,0.1392857142857143,fr,2
Datasolution,Datasolution,ORG,-0.145,0.05,fr,2
Alliade Habitat,Alliade Habitat,ORG,0.455,0.125,fr,2
TruthoutTraduit,TruthoutTraduit,ORG,-0.24,0.09999999999999999,fr,2
Airbus,Airbus,ORG,-0.0225,0.10625000000000001,fr,2
UEMIS,UEMIS,ORG,0.025,0.0,fr,2
Cité internationale du cinéma d’animation,Cité internationale du cinéma d’animation,ORG,0.22599999999999998,0.06499999999999999,fr,2
Nouvel Obs ,Nouvel Obs ,ORG,0.150625,0.121875,fr,2
NYT,NYT,ORG,0.09175,0.056249999999999994,fr,2
Réseau Entreprendre Haute,Réseau Entreprendre Haute,ORG,0.13833333333333334,0.07083333333333335,fr,2
Formule 1,Formule 1,ORG,-0.16299999999999998,0.08,fr,2
Harvard,Harvard,ORG,0.1475,0.0975,fr,2
CRTV,CRTV,ORG,0.27999999999999997,0.065625,fr,2
Labellemontagne,Labellemontagne,ORG,-0.13,-0.125,fr,2
SAV,SAV,ORG,0.1,0.3,fr,2
FMI,FMI,ORG,-0.00964285714285714,0.1285714285714286,fr,2
Président de la République,Président de la République,ORG,0.028571428571428577,0.07142857142857142,fr,2
France 3,France 3,ORG,0.1708333333333333,1.6125,fr,2
Auvergne Habitat,Auvergne Habitat,ORG,0.35571428571428576,0.06785714285714287,fr,2
