,phrase,label,sentiment,subjectivity,language,count
DÉTROIT D&#039;ORMUZ,DÉTROIT D&#039;ORMUZ,LOC,0.05142857142857143,0.05714285714285715,fr,1
Notre vie,Notre vie,LOC,-0.07111111111111112,0.14444444444444446,fr,1
Stépha,Stépha,LOC,0.1842857142857143,0.2571428571428572,fr,1
BRICS,BRICS,LOC,0.06599999999999999,0.16,fr,1
L'Asie,L'Asie,LOC,0.045000000000000005,0.32499999999999996,fr,1
Fondation norvégienne,Fondation norvégienne,LOC,0.1,0.2,fr,1
Stellantisn,Stellantisn,LOC,0.1842857142857143,0.2571428571428572,fr,1
Kharg,Kharg,LOC,0.032857142857142856,0.1642857142857143,fr,1
Minab,Minab,LOC,-0.07500000000000001,0.30000000000000004,fr,1
St,St,LOC,0.176,0.19999999999999998,fr,1
Palestiniens,Palestiniens,LOC,-0.12777777777777777,0.13333333333333333,fr,1
Géorgie Balle,Géorgie Balle,LOC,0.176,0.19999999999999998,fr,1
Kyiv Independent,Kyiv Independent,LOC,-0.045000000000000005,0.08125000000000002,fr,1
KhersonKherson,KhersonKherson,LOC,-0.045000000000000005,0.08125000000000002,fr,1
Centrafrique,Centrafrique,LOC,0.1281818181818182,0.11363636363636363,fr,1
Foot,Foot,LOC,0.33499999999999996,0.32,fr,1
Barça,Barça,LOC,-0.08857142857142855,0.14285714285714285,fr,1
Showa,Showa,LOC,0.1409090909090909,0.21818181818181817,fr,1
Conf,Conf,LOC,-0.2,0.06,fr,1
Le Japon,Le Japon,LOC,0.555,0.6,fr,1
Zélande,Zélande,LOC,0.035,0.2825,fr,1
Khaled,Khaled,LOC,0.23200000000000004,0.15,fr,1
Stuff,Stuff,LOC,0.035,0.2825,fr,1
Nigéria,Nigéria,LOC,0.043750000000000004,0.125,fr,1
Ca,Ca,LOC,0.043750000000000004,0.125,fr,1
Ibaraki,Ibaraki,LOC,-0.08,0.15,fr,1
Lintelligence,Lintelligence,LOC,0.074,0.185,fr,1
Maliens,Maliens,LOC,0.05999999999999999,0.08636363636363636,fr,1
basilique Saint,basilique Saint,LOC,0.074,0.185,fr,1
Denis,Denis,LOC,0.05999999999999999,0.08636363636363636,fr,1
mer Méditerranée,mer Méditerranée,LOC,0.049999999999999996,0.15000000000000002,fr,1
South Pars,South Pars,LOC,0.33444444444444443,0.28888888888888886,fr,1
North Dome,North Dome,LOC,0.33444444444444443,0.28888888888888886,fr,1
Indret,Indret,LOC,0.2281818181818182,0.20454545454545459,fr,1
Loire,Loire,LOC,0.2281818181818182,0.20454545454545459,fr,1
Riga,Riga,LOC,0.048125,0.194375,fr,1
licornes,licornes,LOC,0.11375000000000002,0.10500000000000001,fr,1
région bruxelloise,région bruxelloise,LOC,0.048125,0.194375,fr,1
Confédération africaine de football s’,Confédération africaine de football s’,LOC,0.02884615384615385,0.21153846153846154,fr,1
Confédération africaine de foot,Confédération africaine de foot,LOC,0.02884615384615385,0.21153846153846154,fr,1
Tamoun,Tamoun,LOC,-0.045714285714285714,0.17142857142857143,fr,1
Confédération africaine de football,Confédération africaine de football,LOC,-0.2,0.06,fr,1
Méthanier russe,Méthanier russe,LOC,-0.2,0.06,fr,1
Guatemala,Guatemala,LOC,0.125,0.125,fr,1
Maiduguri,Maiduguri,LOC,-0.15,0.125,fr,1
place de la Constitution,place de la Constitution,LOC,0.33499999999999996,0.32,fr,1
Carney,Carney,LOC,0.2333333333333333,0.06666666666666667,fr,1
UEFA,UEFA,LOC,-0.09,0.095,fr,1
Lacteur,Lacteur,LOC,0.346,0.42000000000000004,fr,1
Mystic River,Mystic River,LOC,0.346,0.42000000000000004,fr,1
ndlr,ndlr,LOC,0.14900000000000002,0.30000000000000004,fr,1
Japonais,Japonais,LOC,0.1409090909090909,0.21818181818181817,fr,1
Bagdad da,Bagdad da,LOC,0.04,0.16875,fr,1
