day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2026-03-03,-0.008570836464402935,1.190262451520769,-0.24424229081254947,0.2818358350268616,19.0
2026-03-04,0.008994217266290514,1.0015912279568795,0.03526358493349148,1.0318877530953279,29.0
2026-03-05,0.08682382150521827,0.9776855453853349,-0.04566014888092622,0.6763710669787251,49.0
2026-03-06,-0.1767516272629059,0.879369441169064,-0.11732742838837912,0.4275849127654948,27.0
2026-03-07,0.32206705914400746,0.9553528042725011,-0.11337572487638993,0.5095035746036891,17.0
2026-03-08,0.33415351602859444,0.8497574507398792,0.007226607019011798,0.34270314978601707,15.0
2026-03-09,0.35118821658234256,1.1305528929600195,0.05959044794525793,0.8587680569270474,18.0
2026-03-10,-0.336430886417718,1.2748471200531355,-0.2584039396691831,0.370121522849992,20.0
2026-03-11,0.2483573515345521,0.9256616372062725,0.27533755718717867,1.556558331456466,41.0
2026-03-12,0.15781907645048643,0.9062961228773857,0.5105251680242814,1.674762556850418,16.0
2026-03-13,-0.006568995508443019,0.7116824755284078,-0.30136024683268653,0.4283937713085482,26.0
2026-03-14,-0.691132921757561,1.0094868024399852,-0.18287441857876854,0.8283667745691807,25.0
2026-03-15,0.04848757649002122,0.7668798125445954,-0.0017722381784732106,0.8267710937458718,23.0
2026-03-16,0.6503842442531034,1.1558972298544388,0.22587539527459374,0.9747866947417808,34.0
2026-03-17,-0.23544689015397077,0.7721917862385613,0.008661420674433252,1.0659093067991354,32.0
2026-03-18,0.004134269393639534,1.098338786779926,0.23527673581113015,2.5177479656833386,24.0
2026-03-19,0.17561802294387208,0.9988868123075493,-0.1746872098558167,0.757847197824645,20.0
2026-03-20,0.05557506837204319,0.8522650541510484,-0.14176026456310017,0.5312564488396034,34.0
2026-03-21,0.22803234614436324,0.8673509508931357,0.24806311818691118,0.8828129393121198,17.0
2026-03-22,-0.5714745381757301,1.2487496261837268,0.33480866699037176,1.2877323462992192,24.0
2026-03-23,0.014284877930011033,0.7910749367394005,0.09109223187247799,1.018697371473693,21.0
2026-03-24,0.5249377968385236,0.6740550442310134,0.30812716607404145,1.4830285525037104,24.0
2026-03-25,0.16077223960969475,0.8677671339911339,0.03460074870326764,0.60078843925503,23.0
2026-03-26,0.21164531803942854,0.834108101851414,-0.08763496757386359,0.8395566215894805,31.0
2026-03-27,0.16423447084836865,0.9419146866497611,-0.0298410549178424,0.5331933286131431,35.0
2026-03-28,0.22159570835005005,1.3442514743706393,-0.061023579632812054,0.5356499067289003,38.0
2026-03-29,-0.12061040341724466,0.750077207283509,-0.11481394987115406,0.4105215387626825,18.0
2026-03-30,0.10351906759646523,0.7199723827559213,-0.011632948812776656,0.8415190953103422,19.0
2026-03-31,0.06885869628869573,1.0535144764566005,-0.07267358960358147,0.7159024886072789,32.0
2026-04-01,0.059212928166655084,1.255306064019498,0.08840740521289003,0.6170911810233026,26.0
2026-04-02,-0.009035217506881188,0.9407020999808077,-0.08006040536452493,0.6094377128081963,17.0
2026-04-03,-0.2545710839890409,0.6790671063465185,-0.101939003606073,0.575777405559242,13.0
2026-04-04,0.1955795407088674,1.262133886293906,-0.041260155298578786,0.6081876089028486,18.0
2026-04-05,-0.14811429768542003,1.405616392944099,0.4152434784989855,2.4995923786939094,17.0
2026-04-06,0.07042281378134235,0.7771255399524327,-0.38809860063350093,0.4272086658316511,8.0
2026-04-07,0.38147520514430655,0.9089883938969872,-0.13501717344832814,0.5720013148403593,19.0
2026-04-08,0.38985539851367595,1.2208941566241491,0.12809635100721817,0.7368917266423674,18.0
2026-04-09,-0.01229087693447468,1.0400691820790493,0.03971148723167835,0.7332375891224409,20.0
2026-04-10,-0.40440679171180977,1.1092212145083817,-0.13924875899345354,0.2511855065841589,15.0
2026-04-11,-0.27310309695729873,0.9295029929663698,0.017025508478817755,0.6775783276505938,14.0
2026-04-12,-0.1297655254901221,0.5033384877976502,-0.29260747372176066,0.32168020347560616,9.0
2026-04-13,0.17150208137588208,0.8498784080874646,0.3628082137555953,2.064140020131798,24.0
2026-04-14,0.3334180240326298,0.7569967660184739,-0.1725057231075216,0.34428742233607196,17.0
2026-04-15,-0.3379845950587377,0.9747712954953076,0.13141326648954332,1.5078890733024188,32.0
2026-04-16,-0.4931267867454741,0.926359847212772,-0.006487426313427104,0.8227877424726853,21.0
2026-04-17,-0.21153348278060774,0.9186037732257726,-0.055219108218809584,0.39620306179714654,16.0
2026-04-18,0.0835920950883221,0.7004634255785168,1.0710152969786724,2.7358566309822407,7.0
2026-04-19,-0.21089169298201796,1.06617127386037,-0.20272008915014114,0.4037946254929515,12.0
