,phrase,label,sentiment,subjectivity,language,count,topicColor,keywordColor,continent,gnd,geonames,latitude,longitude,geotype,country,ipcc
oblast de Kaliningrad,oblast de Kaliningrad,LOC,0.1375,0.275,fr,1,,,,,,,,,,
Materazzi,Materazzi,LOC,0.23666666666666666,0.4666666666666666,fr,1,,,,,,,,,,
Giro,Giro,LOC,0.23625000000000002,0.18250000000000002,fr,1,,,,,,,,,,
Bastogne,Bastogne,LOC,-0.3333333333333333,0.09999999999999999,fr,1,,,,,,,,,,
École communale de Mageret:,École communale de Mageret:,LOC,-0.3333333333333333,0.09999999999999999,fr,1,,,,,,,,,,
Vitinha,Vitinha,LOC,-0.04499999999999999,0.14375,fr,1,,,,,,,,,,
Neves,Neves,LOC,-0.04499999999999999,0.14375,fr,1,,,,,,,,,,
Pacho,Pacho,LOC,-0.04499999999999999,0.14375,fr,1,,,,,,,,,,
TOLUCA,TOLUCA,LOC,0.06,0.06666666666666667,fr,1,,,,,,,,,,
Ousseynou Ly,Ousseynou Ly,LOC,0.06,0.12166666666666666,fr,1,,,,,,,,,,
Margaux Feron,Margaux Feron,LOC,-0.3333333333333333,0.09999999999999999,fr,1,,,,,,,,,,
Euro,Euro,LOC,-0.05,-0.1,fr,1,,,,,,,,,,
Iswap,Iswap,LOC,0.15,0.1,fr,1,,,,,,,,,,
X59,X59,LOC,0.1975,0.26875,fr,1,,,,,,,,,,
Haut-Commissaire de l'Onu,Haut-Commissaire de l'Onu,LOC,-0.010000000000000002,0.2611111111111111,fr,1,,,,,,,,,,
Quai d'Orsay,Quai d'Orsay,LOC,-0.132,0.36,fr,1,,,,,,,,,,
mer du Nord,mer du Nord,LOC,0.08399999999999999,0.16,fr,1,,,,,,,,,,
Pisig,Pisig,LOC,0.105,0.25833333333333336,fr,1,,,,,,,,,,
Quartier populaire,Quartier populaire,LOC,0.2125,0.19999999999999998,fr,1,,,,,,,,,,
Laventure,Laventure,LOC,-0.1,0.4,fr,1,,,,,,,,,,
Africa Forward,Africa Forward,LOC,0.17,0.14,fr,1,,,,,,,,,,
Delta Goodrem,Delta Goodrem,LOC,0.3003571428571429,0.26071428571428573,fr,1,,,,,,,,,,
L'Europe,L'Europe,LOC,0.125,0.125,fr,1,,,,,,,,,,
GHz,GHz,LOC,0.125,0.125,fr,1,,,,,,,,,,
Lidée,Lidée,LOC,0.06300000000000001,-0.012,fr,1,,,,,,,,,,
Offensif,Offensif,LOC,-0.012500000000000002,0.21875,fr,1,,,,,,,,,,
Ituri,Ituri,LOC,0.13999999999999999,0.32142857142857145,fr,1,,,,,,,,,,
AFRIQUE,AFRIQUE,LOC,0.13999999999999999,0.32142857142857145,fr,1,,,,,,,,,,
Uvira,Uvira,LOC,0.025,0.125,fr,1,,,,,,,,,,
Thani,Thani,LOC,0.23249999999999998,0.175,fr,1,,,,,,,,,,
Repubblica,Repubblica,LOC,-0.13142857142857142,0.3085714285714286,fr,1,,,,,,,,,,
îles Canaries,îles Canaries,LOC,0.0675,0.125,fr,1,,,,,,,,,,
Roatán,Roatán,LOC,0.21000000000000002,0.2125,fr,1,,,,,,,,,,
Afrique de l'Ouest,Afrique de l'Ouest,LOC,0.15,0.1,fr,1,,,,,,,,,,
Tour Eiffel,Tour Eiffel,LOC,-0.0225,0.21250000000000002,fr,1,,,,,,,,,,
Sébastopol,Sébastopol,LOC,0.04285714285714286,0.1285714285714286,fr,1,,,,,,,,,,
Onu,Onu,LOC,-0.010000000000000002,0.2611111111111111,fr,1,,,,,,,,,,
mer de Barents,mer de Barents,LOC,0.08399999999999999,0.16,fr,1,,,,,,,,,,
État ukrainien,État ukrainien,LOC,0.03333333333333333,0.03333333333333333,fr,1,,,,,,,,,,
Quai dOrsay,Quai dOrsay,LOC,-0.132,0.36,fr,1,,,,,,,,,,
Lannonce,Lannonce,LOC,-0.132,0.36,fr,1,,,,,,,,,,
wg,wg,LOC,-0.0033333333333333327,0.19999999999999998,fr,1,,,,,,,,,,
Antony,Antony,LOC,0.3383333333333333,0.25000000000000006,fr,1,,,,,,,,,,
super-ministre angolais de l’Économie,super-ministre angolais de l’Économie,LOC,0.06625,0.0625,fr,1,,,,,,,,,,
hôpital Rigshospitalet de,hôpital Rigshospitalet de,LOC,-0.02999999999999999,0.10000000000000002,fr,1,,,,,,,,,,
Quai d’Orsay,Quai d’Orsay,LOC,0.009090909090909089,0.13636363636363635,fr,1,,,,,,,,,,
hantavirus,hantavirus,LOC,0.15111111111111108,0.1277777777777778,fr,1,,,,,,,,,,
Standard,Standard,LOC,-0.009999999999999998,0.16,fr,1,,,,,,,,,,
Charleroi,Charleroi,LOC,-0.009999999999999998,0.16,fr,1,,,,,,,,,,
Kentucky,Kentucky,LOC,-0.03333333333333333,0.15,fr,1,,,,,,,,,,
Centre islamique de la ville californienne,Centre islamique de la ville californienne,LOC,0.1375,0.14,fr,1,,,,,,,,,,
Gantoise,Gantoise,LOC,0.18,0.2,fr,1,,,,,,,,,,
San Diego,San Diego,LOC,0.1375,0.14,fr,1,,,,,,,,,,
Liégeois,Liégeois,LOC,-0.02749999999999999,0.11249999999999999,fr,1,,,,,,,,,,
Horlogerie,Horlogerie,LOC,0.03833333333333334,0.25833333333333336,fr,1,,,,,,,,,,
Waremme,Waremme,LOC,-0.06833333333333333,0.18333333333333335,fr,1,,,,,,,,,,
Yassin,Yassin,LOC,0.08,0.33749999999999997,fr,1,,,,,,,,,,
Anderlecht,Anderlecht,LOC,0.08,0.33749999999999997,fr,1,,,,,,,,,,
Citizen,Citizen,LOC,0.03833333333333334,0.25833333333333336,fr,1,,,,,,,,,,
Tigre,Tigre,LOC,0.23700000000000002,0.29500000000000004,fr,1,,,,,,,,,,
Mardi,Mardi,LOC,0.0175,0.25,fr,1,,,,,,,,,,
Croix-Rouge,Croix-Rouge,LOC,0.135,0.14375,fr,1,,,,,,,,,,
Panthères,Panthères,LOC,0.23700000000000002,0.29500000000000004,fr,1,,,,,,,,,,
Sipa,Sipa,LOC,0.135,0.14375,fr,1,,,,,,,,,,
États membres de lOtan,États membres de lOtan,LOC,-0.06333333333333332,0.26666666666666666,fr,1,,,,,,,,,,
Etats baltes,Etats baltes,LOC,-0.06333333333333332,0.26666666666666666,fr,1,,,,,,,,,,
PAF,PAF,LOC,0.11230769230769234,0.19230769230769235,fr,1,,,,,,,,,,
l’Est,l’Est,LOC,0.4,0.8,fr,1,,,,,,,,,,
B&amp;You,B&amp;You,LOC,0.25555555555555554,0.3111111111111111,fr,1,,,,,,,,,,
Tedro,Tedro,LOC,-0.11400000000000002,0.12000000000000002,fr,1,,,,,,,,,,
Oleksandr,Oleksandr,LOC,-0.12166666666666669,0.09999999999999999,fr,1,,,,,,,,,,
Dnipropetrovsk,Dnipropetrovsk,LOC,-0.12166666666666669,0.09999999999999999,fr,1,,,,,,,,,,
Happy City index,Happy City index,LOC,0.31499999999999995,0.3,fr,1,,,,,,,,,,
"Uyuni
cc Masterbutler","Uyuni
cc Masterbutler",LOC,-0.056666666666666664,0.10000000000000002,fr,1,,,,,,,,,,
Insolite,Insolite,LOC,0.31499999999999995,0.3,fr,1,,,,,,,,,,
Jusquau,Jusquau,LOC,0.3325,0.18,fr,1,,,,,,,,,,
Croisette !,Croisette !,LOC,0.3325,0.18,fr,1,,,,,,,,,,
Croisette Bienvenue,Croisette Bienvenue,LOC,0.3325,0.18,fr,1,,,,,,,,,,
Tel-Aviv,Tel-Aviv,LOC,0.04666666666666666,0.19444444444444448,fr,1,,,,,,,,,,
Économie,Économie,LOC,-0.056666666666666664,0.10000000000000002,fr,1,,,,,,,,,,
Stèles,Stèles,LOC,0.0725,0.06875,fr,1,,,,,,,,,,
Zaventem,Zaventem,LOC,0.10600000000000001,0.16599999999999998,fr,1,,,,,,,,,,
collège Alphonse,collège Alphonse,LOC,0.074,0.12000000000000002,fr,1,,,,,,,,,,
Pronote,Pronote,LOC,0.074,0.12000000000000002,fr,1,,,,,,,,,,
Claire,Claire,LOC,-0.06833333333333333,0.18333333333333335,fr,1,,,,,,,,,,
Vendredi,Vendredi,LOC,-0.05777777777777778,0.08333333333333333,fr,1,,,,,,,,,,
Houthis,Houthis,LOC,-0.013333333333333336,0.10000000000000002,fr,1,,,,,,,,,,
Égypte,Égypte,LOC,0.4,0.8,fr,1,,,,,,,,,,
lEst,lEst,LOC,0.4,0.8,fr,1,,,,,,,,,,
Centrafrique,Centrafrique,LOC,0.0375,0.025,fr,1,,,,,,,,,,
Mao,Mao,LOC,0.23700000000000002,0.29500000000000004,fr,1,,,,,,,,,,
Modric,Modric,LOC,-0.10500000000000001,0.15,fr,1,,,,,,,,,,
Lentourage,Lentourage,LOC,0.07,0.17500000000000002,fr,1,,,,,,,,,,
Étoile du Sahel,Étoile du Sahel,LOC,0.02,0.0,fr,1,,,,,,,,,,
Sfaxien,Sfaxien,LOC,0.02,0.0,fr,1,,,,,,,,,,
dÉtat américain,dÉtat américain,LOC,0.055,0.05,fr,1,,,,,,,,,,
Eurostar,Eurostar,LOC,0.1366666666666667,0.18333333333333335,fr,1,,,,,,,,,,
opéra de la Monnaie,opéra de la Monnaie,LOC,0.1366666666666667,0.18333333333333335,fr,1,,,,,,,,,,
État américain,État américain,LOC,0.055,0.05,fr,1,,,,,,,,,,
Toluca FC,Toluca FC,LOC,0.06,0.06666666666666667,fr,1,,,,,,,,,,
BFMTV,BFMTV,LOC,-0.07555555555555554,0.27222222222222225,fr,1,,,,,,,,,,
la Défense,la Défense,LOC,-0.06999999999999999,0.19375,fr,1,,,,,,,,,,
souverai,souverai,LOC,-0.03428571428571429,0.05714285714285715,fr,1,,,,,,,,,,
La Paz,La Paz,LOC,0.09000000000000001,0.0,fr,1,,,,,,,,,,
Palais royal,Palais royal,LOC,0.135,0.05,fr,1,,,,,,,,,,
Omoa,Omoa,LOC,0.1,0.4125,fr,1,,,,,,,,,,
Rigshospitalet,Rigshospitalet,LOC,0.135,0.05,fr,1,,,,,,,,,,
mars,mars,LOC,0.05,0.05,fr,1,,,,,,,,,,
parc Superkilen,parc Superkilen,LOC,0.182,0.1,fr,1,,,,,,,,,,
détroit dOrm,détroit dOrm,LOC,0.1,0.14285714285714285,fr,1,,,,,,,,,,
A lissue,A lissue,LOC,0.1,0.14285714285714285,fr,1,,,,,,,,,,
Los Ange,Los Ange,LOC,0.049999999999999996,0.26666666666666666,fr,1,,,,,,,,,,
Lamine,Lamine,LOC,0.14,0.3416666666666666,fr,1,,,,,,,,,,
Mauvaise,Mauvaise,LOC,0.15,0.35,fr,1,,,,,,,,,,
Orval,Orval,LOC,0.1366666666666667,0.18333333333333335,fr,1,,,,,,,,,,
Lespoir,Lespoir,LOC,0.0,0.0,fr,1,,,,,,,,,,
RDC Lalerte,RDC Lalerte,LOC,0.0375,0.025,fr,1,,,,,,,,,,
oblast de Kharkiv,oblast de Kharkiv,LOC,-0.030999999999999996,0.20318181818181816,fr,1,,,,,,,,,,
Etats africains,Etats africains,LOC,0.1225,0.0875,fr,1,,,,,,,,,,
Haut-Commissariat des,Haut-Commissariat des,LOC,0.08099999999999999,0.1,fr,1,,,,,,,,,,
K.,K.,LOC,-0.030000000000000006,0.11428571428571428,fr,1,,,,,,,,,,
Sacré,Sacré,LOC,0.05285714285714286,0.18571428571428572,fr,1,,,,,,,,,,
parc de Torotoro,parc de Torotoro,LOC,0.048571428571428564,0.08571428571428572,fr,1,,,,,,,,,,
lapplicatio,lapplicatio,LOC,0.29,0.15833333333333333,fr,1,,,,,,,,,,
Pêche,Pêche,LOC,-0.06666666666666667,0.09999999999999999,fr,1,,,,,,,,,,
Rededicate,Rededicate,LOC,0.05833333333333335,0.25833333333333336,fr,1,,,,,,,,,,
Angleterre,Angleterre,LOC,0.05888888888888889,0.2111111111111111,fr,1,,,,,,,,,,
Allemand,Allemand,LOC,0.18272727272727274,0.2590909090909091,fr,1,,,,,,,,,,
préserv,préserv,LOC,0.022833333333333348,0.3141666666666667,fr,1,,,,,,,,,,
Ruiz,Ruiz,LOC,0.2125,0.13333333333333333,fr,1,,,,,,,,,,
ol><li,ol><li,LOC,0.2125,0.13333333333333333,fr,1,,,,,,,,,,
ladhésion,ladhésion,LOC,0.041111111111111105,0.0611111111111111,fr,1,,,,,,,,,,
hôpital Albert,hôpital Albert,LOC,0.003333333333333332,0.19999999999999998,fr,1,,,,,,,,,,
Intelligence,Intelligence,LOC,0.27375,0.16874999999999998,fr,1,,,,,,,,,,
Hezbollah,Hezbollah,LOC,0.158,0.186,fr,1,,,,,,,,,,
M$,M$,LOC,0.07999999999999999,0.19,fr,1,,,,,,,,,,
Echange,Echange,LOC,-0.06249999999999999,0.19999999999999998,fr,1,,,,,,,,,,
BeerCrackers,BeerCrackers,LOC,-0.19333333333333333,0.16666666666666666,fr,1,,,,,,,,,,
Britannique,Britannique,LOC,0.1366666666666667,0.18333333333333335,fr,1,,,,,,,,,,
Osman,Osman,LOC,0.0,0.0,fr,1,,,,,,,,,,
Gendarmerie vaticane,Gendarmerie vaticane,LOC,0.09,0.02,fr,1,,,,,,,,,,
Toronto,Toronto,LOC,0.073,0.20500000000000002,fr,1,,,,,,,,,,
Lac,Lac,LOC,0.009999999999999997,0.1375,fr,1,,,,,,,,,,
bration,bration,LOC,0.0,0.0,fr,1,,,,,,,,,,
Donetsk,Donetsk,LOC,0.023333333333333334,0.10833333333333332,fr,1,,,,,,,,,,
Europol,Europol,LOC,-0.049999999999999996,0.15999999999999998,fr,1,,,,,,,,,,
Euromillions,Euromillions,LOC,-0.049999999999999996,0.15999999999999998,fr,1,,,,,,,,,,
Kasta,Kasta,LOC,0.00833333333333333,0.1583333333333333,fr,1,,,,,,,,,,
Sberbank,Sberbank,LOC,0.1011111111111111,0.13444444444444445,fr,1,,,,,,,,,,
Grand Pa,Grand Pa,LOC,0.225,0.2125,fr,1,,,,,,,,,,
lhonneur,lhonneur,LOC,0.225,0.2125,fr,1,,,,,,,,,,
Miami,Miami,LOC,0.19,0.19444444444444445,fr,1,,,,,,,,,,
VTB,VTB,LOC,0.1011111111111111,0.13444444444444445,fr,1,,,,,,,,,,
Louvain,Louvain,LOC,0.19,0.19444444444444445,fr,1,,,,,,,,,,
Artemis 2,Artemis 2,LOC,0.028333333333333332,0.05000000000000001,fr,1,,,,,,,,,,
Meilen,Meilen,LOC,-0.041999999999999996,0.188,fr,1,,,,,,,,,,
Lembarcation,Lembarcation,LOC,0.028333333333333332,0.05000000000000001,fr,1,,,,,,,,,,
Tajoura,Tajoura,LOC,0.028333333333333332,0.05000000000000001,fr,1,,,,,,,,,,
San Francisco,San Francisco,LOC,0.2175,0.17500000000000002,fr,1,,,,,,,,,,
lUnion européenne,lUnion européenne,LOC,0.0,0.0,fr,1,,,,,,,,,,
Magyar,Magyar,LOC,0.09571428571428572,0.13571428571428573,fr,1,,,,,,,,,,
détroit dOrmuz,détroit dOrmuz,LOC,0.016666666666666666,0.11666666666666665,fr,1,,,,,,,,,,
Caspian Pipeline Consortium,Caspian Pipeline Consortium,LOC,-0.056666666666666664,0.06833333333333334,fr,1,,,,,,,,,,
Novorossiïsk,Novorossiïsk,LOC,-0.056666666666666664,0.06833333333333334,fr,1,,,,,,,,,,
Louvaniste,Louvaniste,LOC,-0.1615,0.36,fr,1,,,,,,,,,,
Linfluenceur,Linfluenceur,LOC,-0.03428571428571428,0.19999999999999998,fr,1,,,,,,,,,,
lheu,lheu,LOC,-0.012499999999999997,0.25,fr,1,,,,,,,,,,
Mortsel,Mortsel,LOC,0.16714285714285712,0.5071428571428572,fr,1,,,,,,,,,,
Kharkiv,Kharkiv,LOC,-0.018000000000000006,0.23000000000000004,fr,1,,,,,,,,,,
Oskil,Oskil,LOC,-0.018000000000000006,0.23000000000000004,fr,1,,,,,,,,,,
Xᵉ,Xᵉ,LOC,-0.06636363636363637,0.045454545454545456,fr,1,,,,,,,,,,
Rumsfled,Rumsfled,LOC,0.06333333333333332,0.10000000000000002,fr,1,,,,,,,,,,
Asti,Asti,LOC,0.07142857142857142,0.21428571428571427,fr,1,,,,,,,,,,
FedEx,FedEx,LOC,0.05,0.125,fr,1,,,,,,,,,,
RTV Slovenia,RTV Slovenia,LOC,-0.030538461538461535,0.07692307692307691,fr,1,,,,,,,,,,
lantenne,lantenne,LOC,0.0,0.0,fr,1,,,,,,,,,,
Interpol,Interpol,LOC,0.11166666666666665,0.34166666666666673,fr,1,,,,,,,,,,
Zondacrypto,Zondacrypto,LOC,0.08888888888888886,0.19555555555555557,fr,1,,,,,,,,,,
Wout,Wout,LOC,0.02222222222222222,0.08333333333333333,fr,1,,,,,,,,,,
Etat Hébreu,Etat Hébreu,LOC,0.0050000000000000044,0.1,fr,1,,,,,,,,,,
Bourses,Bourses,LOC,0.032857142857142856,0.049999999999999996,fr,1,,,,,,,,,,
Vostotchny,Vostotchny,LOC,0.07833333333333334,0.17777777777777778,fr,1,,,,,,,,,,
Tyre,Tyre,LOC,0.2225,0.16249999999999998,fr,1,,,,,,,,,,
Fontenay-sous-Bois,Fontenay-sous-Bois,LOC,-0.025,0.07500000000000001,fr,1,,,,,,,,,,
Webtoon,Webtoon,LOC,-0.025,0.07500000000000001,fr,1,,,,,,,,,,
Guide,Guide,LOC,0.13307692307692306,0.2576923076923077,fr,1,,,,,,,,,,
Lune,Lune,LOC,0.13307692307692306,0.2576923076923077,fr,1,,,,,,,,,,
Lédition,Lédition,LOC,0.30874999999999997,0.29375,fr,1,,,,,,,,,,
Minimisant,Minimisant,LOC,-0.076,0.38,fr,1,,,,,,,,,,
Crimson Desert,Crimson Desert,LOC,0.096,0.22999999999999998,fr,1,,,,,,,,,,
Afrique de l’Ouest,Afrique de l’Ouest,LOC,0.037142857142857144,0.19,fr,1,,,,,,,,,,
The Sentry,The Sentry,LOC,0.037142857142857144,0.19,fr,1,,,,,,,,,,
Schwedt,Schwedt,LOC,-0.003333333333333327,0.3333333333333333,fr,1,,,,,,,,,,
Houris,Houris,LOC,0.16666666666666666,0.13333333333333333,fr,1,,,,,,,,,,
Iranien,Iranien,LOC,0.11742857142857144,0.08750000000000001,fr,1,,,,,,,,,,
République Islamique,République Islamique,LOC,0.05545454545454545,0.045454545454545456,fr,1,,,,,,,,,,
deal »,deal »,LOC,0.05545454545454545,0.045454545454545456,fr,1,,,,,,,,,,
Roissy,Roissy,LOC,-0.11666666666666668,0.2833333333333334,fr,1,,,,,,,,,,
Mariyari »,Mariyari »,LOC,0.009999999999999997,0.1375,fr,1,,,,,,,,,,
Géographie,Géographie,LOC,0.057999999999999996,0.21000000000000002,fr,1,,,,,,,,,,
Tel,Tel,LOC,-0.0125,0.075,fr,1,,,,,,,,,,
Piémont,Piémont,LOC,0.07142857142857142,0.21428571428571427,fr,1,,,,,,,,,,
oblast de Donetsk,oblast de Donetsk,LOC,-0.038125000000000006,0.08750000000000001,fr,1,,,,,,,,,,
cryptomonnaies,cryptomonnaies,LOC,0.08833333333333333,0.09166666666666667,fr,1,,,,,,,,,,
Superchargeurs,Superchargeurs,LOC,0.3045454545454545,0.18181818181818182,fr,1,,,,,,,,,,
Roubaix,Roubaix,LOC,0.092,0.1,fr,1,,,,,,,,,,
DC,DC,LOC,-0.001666666666666668,0.11666666666666665,fr,1,,,,,,,,,,
Russe,Russe,LOC,-0.001666666666666668,0.11666666666666665,fr,1,,,,,,,,,,
El Hadj Oumar Tall,El Hadj Oumar Tall,LOC,0.25,0.1,fr,1,,,,,,,,,,
Neymar,Neymar,LOC,0.21000000000000002,0.15000000000000002,fr,1,,,,,,,,,,
Vik,Vik,LOC,-0.025,0.275,fr,1,,,,,,,,,,
Sam Altman,Sam Altman,LOC,-0.007999999999999997,0.25,fr,1,,,,,,,,,,
Barcelone,Barcelone,LOC,0.10500000000000002,0.14166666666666666,fr,1,,,,,,,,,,
quils,quils,LOC,0.25,0.1,fr,1,,,,,,,,,,
Netanyaho,Netanyaho,LOC,0.125,0.13333333333333333,fr,1,,,,,,,,,,
Nobody Wins,Nobody Wins,LOC,0.125,0.13333333333333333,fr,1,,,,,,,,,,
Boursobank,Boursobank,LOC,0.07250000000000001,0.1875,fr,1,,,,,,,,,,
Grand Palais Notre sélection dexpos,Grand Palais Notre sélection dexpos,LOC,0.20428571428571432,0.15714285714285717,fr,1,,,,,,,,,,
lannonce,lannonce,LOC,-0.36333333333333334,0.39999999999999997,fr,1,,,,,,,,,,
Rosstat,Rosstat,LOC,0.0525,0.06875,fr,1,,,,,,,,,,
État russe,État russe,LOC,0.0525,0.06875,fr,1,,,,,,,,,,
GENDARMERIE VATICANE,GENDARMERIE VATICANE,LOC,0.09,0.02,fr,1,,,,,,,,,,
l&#039;aéroport,l&#039;aéroport,LOC,0.09,0.02,fr,1,,,,,,,,,,
Strasbourgeois,Strasbourgeois,LOC,-0.23399999999999999,0.19,fr,1,,,,,,,,,,
Atlantique Nord,Atlantique Nord,LOC,-0.03571428571428571,0.11428571428571428,fr,1,,,,,,,,,,
Atlantique,Atlantique,LOC,-0.03571428571428571,0.11428571428571428,fr,1,,,,,,,,,,
Daejeon,Daejeon,LOC,0.0,-0.13333333333333333,fr,1,,,,,,,,,,
Brownsville,Brownsville,LOC,0.13937500000000003,0.4000000000000001,fr,1,,,,,,,,,,
Théâtre,Théâtre,LOC,0.53,0.5,fr,1,,,,,,,,,,
Grande Île,Grande Île,LOC,0.18250000000000002,0.2625,fr,1,,,,,,,,,,
Tel Aviv,Tel Aviv,LOC,0.05,0.3,fr,1,,,,,,,,,,
Donghulin,Donghulin,LOC,0.04181818181818182,0.1509090909090909,fr,1,,,,,,,,,,
Angers,Angers,LOC,0.14,3.84,fr,1,,,,,,,,,,
Banksy,Banksy,LOC,0.14,3.84,fr,1,,,,,,,,,,
Philippeville,Philippeville,LOC,0.0675,0.11249999999999999,fr,1,,,,,,,,,,
Larnaque,Larnaque,LOC,0.10125,0.1575,fr,1,,,,,,,,,,
suspe,suspe,LOC,0.036,0.14,fr,1,,,,,,,,,,
Mossad,Mossad,LOC,0.036,0.14,fr,1,,,,,,,,,,
Prévot,Prévot,LOC,0.06100000000000001,0.145,fr,1,,,,,,,,,,
Liverpool,Liverpool,LOC,-0.17857142857142855,0.16428571428571428,fr,1,,,,,,,,,,
Opéra Bastille,Opéra Bastille,LOC,0.04125,0.24,fr,1,,,,,,,,,,
Alsace,Alsace,LOC,-1.0408340855860843e-17,0.15625000000000003,fr,1,,,,,,,,,,
Mulhouse,Mulhouse,LOC,-1.0408340855860843e-17,0.15625000000000003,fr,1,,,,,,,,,,
Verkhovna Rada,Verkhovna Rada,LOC,0.004444444444444455,0.16111111111111112,fr,1,,,,,,,,,,
E85,E85,LOC,0.038,3.7049999999999996,fr,1,,,,,,,,,,
A7,A7,LOC,-0.019999999999999997,0.05714285714285715,fr,1,,,,,,,,,,
Seine,Seine,LOC,0.16666666666666666,0.10000000000000002,fr,1,,,,,,,,,,
E10,E10,LOC,-0.030000000000000002,0.17222222222222225,fr,1,,,,,,,,,,
Lambassadeur,Lambassadeur,LOC,0.26666666666666666,0.4000000000000001,fr,1,,,,,,,,,,
Netanyahou,Netanyahou,LOC,-0.07500000000000001,0.75,fr,1,,,,,,,,,,
cyclis,cyclis,LOC,0.09916666666666668,0.2729166666666667,fr,1,,,,,,,,,,
Lantenne,Lantenne,LOC,0.13,0.18333333333333335,fr,1,,,,,,,,,,
Pantsir,Pantsir,LOC,0.13,0.18333333333333335,fr,1,,,,,,,,,,
Bayreuth na,Bayreuth na,LOC,0.19999999999999998,0.15000000000000002,fr,1,,,,,,,,,,
République fédérale,République fédérale,LOC,0.19999999999999998,0.15000000000000002,fr,1,,,,,,,,,,
Allemands,Allemands,LOC,0.13153846153846155,0.22307692307692312,fr,1,,,,,,,,,,
Dönerflation,Dönerflation,LOC,0.13153846153846155,0.22307692307692312,fr,1,,,,,,,,,,
lhorlogerie,lhorlogerie,LOC,0.09999999999999999,0.24285714285714283,fr,1,,,,,,,,,,
Hongrois,Hongrois,LOC,-0.08285714285714287,0.14285714285714288,fr,1,,,,,,,,,,
Evine,Evine,LOC,0.038055555555555565,0.17500000000000002,fr,1,,,,,,,,,,
Irlandais,Irlandais,LOC,0.055,0.15000000000000002,fr,1,,,,,,,,,,
Eurovision,Eurovision,LOC,0.030625,0.17500000000000002,fr,1,,,,,,,,,,
État libanais,État libanais,LOC,0.10899999999999999,0.11600000000000002,fr,1,,,,,,,,,,
pays du Cèdre,pays du Cèdre,LOC,-0.15,0.2375,fr,1,,,,,,,,,,
Pickleball,Pickleball,LOC,0.04,0.05000000000000001,fr,1,,,,,,,,,,
îles Canaries dici « 3,îles Canaries dici « 3,LOC,-0.05,0.25,fr,1,,,,,,,,,,
Downing Street,Downing Street,LOC,0.12625000000000003,0.1625,fr,1,,,,,,,,,,
Libramont,Libramont,LOC,0.02727272727272728,0.07272727272727274,fr,1,,,,,,,,,,
Province,Province,LOC,0.02727272727272728,0.07272727272727274,fr,1,,,,,,,,,,
quadricop,quadricop,LOC,-0.043333333333333335,0.18333333333333335,fr,1,,,,,,,,,,
Flottille,Flottille,LOC,-0.06666666666666667,0.06666666666666667,fr,1,,,,,,,,,,
SIPA,SIPA,LOC,-0.14,0.15,fr,1,,,,,,,,,,
sienne,sienne,LOC,0.1925,0.44687499999999997,fr,1,,,,,,,,,,
Huy,Huy,LOC,0.1925,0.44687499999999997,fr,1,,,,,,,,,,
Satellites,Satellites,LOC,-0.01333333333333334,0.1111111111111111,fr,1,,,,,,,,,,
Afrique subsaharienne,Afrique subsaharienne,LOC,0.03666666666666667,0.4333333333333333,fr,1,,,,,,,,,,
Hyundai,Hyundai,LOC,0.034444444444444444,0.10277777777777777,fr,1,,,,,,,,,,
Poutine,Poutine,LOC,-0.1,0.175,fr,1,,,,,,,,,,
homicid,homicid,LOC,-0.12125,0.125,fr,1,,,,,,,,,,
Pou,Pou,LOC,0.16999999999999998,0.41500000000000004,fr,1,,,,,,,,,,
Norma,Norma,LOC,-0.09777777777777777,0.21111111111111114,fr,1,,,,,,,,,,
Verdier,Verdier,LOC,-0.09777777777777777,0.21111111111111114,fr,1,,,,,,,,,,
Régressions »,Régressions »,LOC,-0.09777777777777777,0.21111111111111114,fr,1,,,,,,,,,,
Killhouse,Killhouse,LOC,0.0875,0.23125,fr,1,,,,,,,,,,
Yaroun,Yaroun,LOC,-0.06999999999999999,0.15555555555555556,fr,1,,,,,,,,,,
Désemparés,Désemparés,LOC,-0.06999999999999999,0.15555555555555556,fr,1,,,,,,,,,,
sêtre,sêtre,LOC,0.19066666666666665,0.17,fr,1,,,,,,,,,,
Linformation,Linformation,LOC,0.053750000000000006,0.23125,fr,1,,,,,,,,,,
Lambassade,Lambassade,LOC,0.22499999999999998,0.15000000000000002,fr,1,,,,,,,,,,
linterception,linterception,LOC,0.185,0.15000000000000002,fr,1,,,,,,,,,,
Israéliens,Israéliens,LOC,-0.03333333333333333,0.11666666666666665,fr,1,,,,,,,,,,
Espagnols,Espagnols,LOC,0.134,0.11000000000000001,fr,1,,,,,,,,,,
Moreira,Moreira,LOC,0.134,0.11000000000000001,fr,1,,,,,,,,,,
DIRECT Rayo,DIRECT Rayo,LOC,0.134,0.11000000000000001,fr,1,,,,,,,,,,
Ebay,Ebay,LOC,0.12625000000000003,0.1625,fr,1,,,,,,,,,,
Bologne,Bologne,LOC,0.18,0.2,fr,1,,,,,,,,,,
Alaska,Alaska,LOC,-0.09890909090909092,0.41272727272727283,fr,1,,,,,,,,,,
Dahiyeh,Dahiyeh,LOC,-0.14,0.15,fr,1,,,,,,,,,,
Arsenal 1,Arsenal 1,LOC,-0.058888888888888866,0.24444444444444446,fr,1,,,,,,,,,,
l’Atlético de,l’Atlético de,LOC,-0.058888888888888866,0.24444444444444446,fr,1,,,,,,,,,,
